D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_036.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_036.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_036.jpg,-0.02816901,1,0,30.19022
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_104.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_104.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_104.jpg,-0.02816901,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_174.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_174.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_174.jpg,-0.02816901,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_242.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_242.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_242.jpg,-0.02816901,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_312.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_312.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_312.jpg,-0.02816901,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_383.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_383.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_383.jpg,-0.02816901,1,0,30.1903
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_456.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_456.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_456.jpg,-0.02816901,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_528.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_528.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_528.jpg,-0.01877934,1,0,30.19034
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_601.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_601.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_601.jpg,-0.009389671,1,0,30.19034
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_672.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_672.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_672.jpg,-0.009389671,1,0,30.19032
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_745.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_745.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_745.jpg,-0.009389671,1,0,30.19034
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_817.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_817.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_817.jpg,-0.009389671,1,0,30.19029
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_889.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_889.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_889.jpg,-0.009389671,1,0,30.19022
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_04_960.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_04_960.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_04_960.jpg,-0.01408451,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_029.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_029.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_029.jpg,-0.01877934,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_100.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_100.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_100.jpg,-0.01877934,1,0,30.19045
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_169.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_169.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_169.jpg,-0.01877934,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_244.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_244.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_244.jpg,-0.02347418,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_312.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_312.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_312.jpg,-0.02816901,1,0,30.19021
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_388.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_388.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_388.jpg,-0.02816901,1,0,30.19021
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_456.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_456.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_456.jpg,-0.02816901,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_527.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_527.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_527.jpg,-0.03286385,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_603.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_603.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_603.jpg,-0.03286385,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_678.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_678.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_678.jpg,-0.03286385,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_747.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_747.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_747.jpg,-0.03286385,1,0,30.19029
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_823.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_823.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_823.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_897.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_897.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_897.jpg,-0.03755869,1,0,30.19023
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_05_972.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_05_972.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_05_972.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_046.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_046.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_046.jpg,-0.03755869,1,0,30.19001
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_121.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_121.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_121.jpg,-0.03755869,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_188.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_188.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_188.jpg,-0.03755869,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_259.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_259.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_259.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_334.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_334.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_334.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_406.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_406.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_406.jpg,-0.03755869,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_482.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_482.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_482.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_559.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_559.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_559.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_633.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_633.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_633.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_710.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_710.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_710.jpg,-0.03755869,1,0,30.19032
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_776.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_776.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_776.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_852.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_852.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_852.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_926.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_926.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_926.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_06_999.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_06_999.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_06_999.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_074.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_074.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_074.jpg,-0.03755869,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_149.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_149.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_149.jpg,-0.03755869,1,0,30.18999
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_222.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_222.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_222.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_295.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_295.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_295.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_366.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_366.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_366.jpg,-0.03755869,1,0,30.19009
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_438.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_438.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_438.jpg,-0.03755869,1,0,30.19029
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_510.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_510.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_510.jpg,-0.03755869,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_583.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_583.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_583.jpg,-0.03755869,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_652.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_652.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_652.jpg,-0.03755869,1,0,30.19024
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_723.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_723.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_723.jpg,-0.03755869,1,0,30.19027
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_793.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_793.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_793.jpg,-0.03755869,1,0,30.19028
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_865.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_865.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_865.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_07_936.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_07_936.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_07_936.jpg,-0.03755869,1,0,30.19029
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_008.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_008.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_008.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_079.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_079.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_079.jpg,-0.03755869,1,0,30.19026
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_150.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_150.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_150.jpg,-0.03755869,1,0,30.19025
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_220.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_220.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_220.jpg,-0.03755869,1,0,30.19004
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_290.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_290.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_290.jpg,-0.03755869,1,0,30.19029
D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\center_2021_07_23_20_22_08_364.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\left_2021_07_23_20_22_08_364.jpg,D:\self_driving_car\Neural Network\Behavior_Cloning\CarND-Behavioral-Cloning-P3\images\IMG\right_2021_07_23_20_22_08_364.jpg,-0.03755869,1,0,30.1903
